PitchNo,Date,Time,PAofInning,PitchofPA,Pitcher,PitcherId,PitcherThrows,PitcherTeam,Batter,BatterId,BatterSide,BatterTeam,PitcherSet,Inning,Top/Bottom,Outs,Balls,Strikes,TaggedPitchType,AutoPitchType,PitchCall,KorBB,HitType,PlayResult,OutsOnPlay,RunsScored,Notes,RelSpeed,VertRelAngle,HorzRelAngle,SpinRate,SpinAxis,Tilt,RelHeight,RelSide,Extension,VertBreak,InducedVertBreak,HorzBreak,PlateLocHeight,PlateLocSide,ZoneSpeed,VertApprAngle,HorzApprAngle,ZoneTime,ExitSpeed,Angle,Direction,HitSpinRate,PositionAt110X,PositionAt110Y,PositionAt110Z,Distance,LastTrackedDistance,Bearing,HangTime,pfxx,pfxz,x0,y0,z0,vx0,vy0,vz0,ax0,ay0,az0,HomeTeam,AwayTeam,Stadium,Level,League,GameID,PitchUUID,yt_RelSpeed,yt_RelHeight,yt_RelSide,yt_VertRelAngle,yt_HorzRelAngle,yt_ZoneSpeed,yt_PlateLocHeight,yt_PlateLocSide,yt_VertApprAngle,yt_HorzApprAngle,yt_ZoneTime,yt_HorzBreak,yt_InducedVertBreak,yt_OutOfPlane,yt_FSRI,yt_EffectiveSpin,yt_GyroSpin,yt_Efficiency,yt_SpinComponentX,yt_SpinComponentY,yt_SpinComponentZ,yt_HitVelocityX,yt_HitVelocityY,yt_HitVelocityZ,yt_HitLocationX,yt_HitLocationY,yt_HitLocationZ,yt_GroundLocationX,yt_GroundLocationY,yt_HitBreakX,yt_HitBreakY,yt_HitBreakT,yt_HitSpinComponentX,yt_HitSpinComponentY,yt_HitSpinComponentZ,yt_SessionName,Note,yt_PitchSpinConfidence,yt_PitchReleaseConfidence,yt_HitSpinConfidence,yt_EffectiveBattingSpeed,yt_ReleaseAccuracy,yt_ZoneAccuracy,yt_SeamLat,yt_SeamLong,yt_ReleaseDistance,Catcher,CatcherId,CatcherTeam
210,6/28/2023,8:17:22 PM,2,1,Gabriel Jaramillo,gabrja00tcv,Right,Tri-City Valleycats,Blake Berry,blakbe00scb,Left,Schaumburg Boomers,,6,Top,1,0,0,Changeup,,StrikeCalled,,,,,,,80.46699667,0.622132882,1.361993244,1795.959229,243.1541272,2:00,5.575274079,0.541335328,5.369710971,-33.72946381,8.753582099,13.35623107,3.01516941,-0.414294084,72.94617004,-7.009864253,0.756241074,0.466161474,,,,,,,,,,,,-6.978441355,4.680551324,-0.636477454,50,5.603174599,-3.113905064,-117.1988774,0.454279971,-9.60825049,24.23459752,-25.72964355,ValleyCats,Schaumburg Boomers,bru02,Independent,Frontier,17abea17-7090-46a8-ac28-57c8de7db702,51ac1494-1612-11ee-a69e-e9612c4b2435,80.61953097,5.571798689,0.545598618,0.66367766,1.310058571,73.06200527,3.018507106,-0.417608364,-6.956942729,0.703547853,0.466011128,13.84879832,6.762440051,5.395647725,47.47263265,1788.001532,168.8788765,99.55691103,-0.449591074,0.094032689,-0.888271197,,,,,,,,,,,,,,,,,0.895043581,1,,,high,high,47.27463062,9.91339479,53.78028903,Cale Jones,calejo00tcv,Valleycats
211,6/28/2023,8:17:34 PM,2,2,Gabriel Jaramillo,gabrja00tcv,Right,Tri-City Valleycats,Blake Berry,blakbe00scb,Left,Schaumburg Boomers,,6,Top,1,0,1,Changeup,,BallCalled,,,,,,,80.32638079,0.051705861,3.531752506,,,,5.480312313,0.522754742,5.529115562,,,,2.356162176,2.185863225,72.94899732,-7.858906758,2.362101022,,,,,,,,,,,,,,,,,,,,,,,,ValleyCats,Schaumburg Boomers,bru02,Independent,Frontier,17abea17-7090-46a8-ac28-57c8de7db702,58b8b499-1612-11ee-9133-69fca6623d4a,80.45204258,5.475187163,0.522754742,0.11363672,3.531752506,73.04183198,2.360803664,2.185863225,-7.786854216,2.362101022,0.470711156,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,high,high,,,53.62088444,Cale Jones,calejo00tcv,Valleycats
212,6/28/2023,8:17:45 PM,2,3,Gabriel Jaramillo,gabrja00tcv,Right,Tri-City Valleycats,Blake Berry,blakbe00scb,Left,Schaumburg Boomers,,6,Top,1,1,1,Fastball,,Foul,,,,,,,91.3027703,-2.099561772,2.974551992,2125.188464,222.9629112,1:30,5.731721042,0.399721319,5.82578885,-19.64205147,12.6190889,10.1829261,2.17171027,0.914512587,82.94605873,-6.395097403,1.134514291,0.407633116,,,,,,,,,,,,-4.869530072,7.70887022,-0.575638986,50,5.603572956,-7.159445904,-132.869257,-5.367969773,-8.624922097,30.91836412,-18.52008213,ValleyCats,Schaumburg Boomers,bru02,Independent,Frontier,17abea17-7090-46a8-ac28-57c8de7db702,5f8cce8c-1612-11ee-bd6f-39bd4431a0e7,91.4752823,5.731053623,0.403225226,-2.092124651,2.931463026,83.09033418,2.17265791,0.911762256,-6.379698647,1.090658896,0.407499457,10.58203736,11.37372239,-5.151729289,45.83037123,2116.603556,-190.8281814,99.59604015,-0.728838863,-0.089793533,-0.67877171,,,,,,,,,,,,,,,,,0.76190048,1,,,high,high,48.75266589,-62.43290076,53.32421115,Cale Jones,calejo00tcv,Valleycats
213,6/28/2023,8:18:01 PM,2,4,Gabriel Jaramillo,gabrja00tcv,Right,Tri-City Valleycats,Blake Berry,blakbe00scb,Left,Schaumburg Boomers,,6,Top,1,1,2,Changeup,,Foul,,,,,,,82.26381919,-0.0337059,1.563351522,1827.037911,241.6923673,2:00,5.410262777,0.613073839,5.533809769,-30.96661363,8.905076142,12.99100325,2.116982695,1.040733119,75.12613021,-7.567829894,1.666442782,0.454468559,70.43358676,33.34810714,-64.25941888,3773.3923,-103.7105897,36.66215445,46.48260152,222.7320134,,-76.48082686,3.442768999,-6.800063905,5.000413462,-0.716510177,50,5.396831617,-3.586231584,-119.8475531,-0.822118348,-9.792304774,25.30563194,-24.97329776,ValleyCats,Schaumburg Boomers,bru02,Independent,Frontier,17abea17-7090-46a8-ac28-57c8de7db702,698cdf75-1612-11ee-8e43-11a9c3ebc9bf,82.41782087,5.407115799,0.617326867,0.003452774,1.512042101,75.24525142,2.119997441,1.037421022,-7.520598827,1.614221255,0.454321249,13.45208809,6.989358056,4.395187693,32.12077917,1821.664944,140.0155719,99.70591923,-0.472810952,0.076635285,-0.877825061,-52.9980625,25.55249223,38.71906063,-1.183112587,1.234126154,2.232150649,-216.5604985,52.06822744,-9.336364545,-48.30854253,0.11638824,0.692709133,0.0064405,0.721188309,,,0.95651861,1,0.996171949,30.08314666,high,high,61.09129875,-23.84029984,53.61619023,Cale Jones,calejo00tcv,Valleycats
214,6/28/2023,8:18:22 PM,2,5,Gabriel Jaramillo,gabrja00tcv,Right,Tri-City Valleycats,Blake Berry,blakbe00scb,Left,Schaumburg Boomers,,6,Top,1,1,2,Fastball,,InPlay,,FlyBall,Out,1,0,,92.13761936,-0.540987436,1.370864606,2249.332682,219.1046915,1:15,5.727125571,0.285553839,5.838755165,-18.0032659,13.37169997,9.64139359,3.314785922,0.264098786,83.96608589,-4.788558628,1.552999615,0.402456781,75.89324168,53.9172854,-28.97358807,,-52.84349257,96.47572385,98.59761469,246.6553028,,-28.85658484,4.988862895,-5.507058571,8.013877517,0.278297171,50,5.942097161,0.455332474,-134.4484953,-3.624414501,-10.00601757,31.15426306,-17.61328212,ValleyCats,Schaumburg Boomers,bru02,Independent,Frontier,17abea17-7090-46a8-ac28-57c8de7db702,755d00f5-1612-11ee-bf5a-c52a4eea8223,92.31803621,5.726952843,0.289027075,-0.539605332,1.32831775,84.11817836,3.315333547,0.261351665,-4.779550433,1.509838475,0.402333616,10.02228978,12.13373905,-10.30355141,83.28745853,2213.059837,-402.3228441,98.38739529,-0.763481035,-0.178863201,-0.620568017,-21.65176422,39.10331673,61.33445899,-0.226374055,1.386673693,3.324907026,-119.0405041,216.0282314,,,,,,,,,0.996963198,1,,33.58682293,high,high,15.04128732,-63.26966318,53.31124483,Cale Jones,calejo00tcv,Valleycats
215,6/28/2023,8:19:02 PM,3,1,Gabriel Jaramillo,gabrja00tcv,Right,Tri-City Valleycats,Blake Grant-parks,blakgr00scb,Right,Schaumburg Boomers,,6,Top,2,0,0,Fastball,,StrikeCalled,,,,,,,91.38546068,-1.003800072,2.651132222,2226.795191,223.9343445,1:30,5.713075933,0.362332998,5.212460123,-19.93096893,12.85991806,10.91377065,3.358412732,0.711490543,82.88489456,-4.678887525,1.323898935,0.412222164,,,,,,,,,,,,-6.241043125,7.459861799,-0.449922962,50,5.765069301,1.432242721,-132.7904936,-2.662058997,-11.05796055,30.47903664,-18.95657042,ValleyCats,Schaumburg Boomers,bru02,Independent,Frontier,17abea17-7090-46a8-ac28-57c8de7db702,8d33f9a8-1612-11ee-8f16-ffa46b2162b3,91.56626237,5.712499676,0.366316435,-0.99766265,2.603355698,83.03661891,3.359271912,0.708428924,-4.664880055,1.275482666,0.412095574,11.34683412,11.48423497,-8.916331817,76.93679922,2199.885988,-345.1354256,98.79157262,-0.711433027,-0.154991993,-0.685449145,,,,,,,,,,,,,,,,,0.995735663,1,,,high,high,20.7568807,-65.69971941,53.93753988,Cale Jones,calejo00tcv,Valleycats
216,6/28/2023,8:19:13 PM,3,2,Gabriel Jaramillo,gabrja00tcv,Right,Tri-City Valleycats,Blake Grant-parks,blakgr00scb,Right,Schaumburg Boomers,,6,Top,2,0,1,Curveball,,BallCalled,,,,,,,74.98075405,3.148386902,3.624346493,2529.432675,43.39465396,7:30,5.676195758,0.413142426,5.486964938,-54.42639757,-6.806048958,-9.659957738,3.909503681,-0.096667723,68.85756409,-8.100163202,-1.366158371,0.50016814,,,,,,,,,,,,6.338637408,-5.357012653,-0.641648115,50,5.857044777,-6.688079361,-108.8985479,4.747010095,7.552676331,20.50741564,-38.55709062,ValleyCats,Schaumburg Boomers,bru02,Independent,Frontier,17abea17-7090-46a8-ac28-57c8de7db702,94112c7a-1612-11ee-83be-bbc328945e3d,75.06609738,5.664968495,0.41500093,3.286033427,3.600837444,68.90082987,3.918272752,-0.097811048,-7.963755236,-1.383721977,0.500082634,-9.441955593,-9.875773288,-56.45645158,52.36328753,1397.690193,-2108.196334,55.25706245,0.401519243,-0.833466079,0.379626912,,,,,,,,,,,,,,,,,0.993593046,1,,,high,high,42.87304122,-77.29511746,53.66303506,Cale Jones,calejo00tcv,Valleycats
217,6/28/2023,8:19:31 PM,3,3,Gabriel Jaramillo,gabrja00tcv,Right,Tri-City Valleycats,Blake Grant-parks,blakgr00scb,Right,Schaumburg Boomers,,6,Top,2,1,1,Fastball,,Foul,,,,,,,90.71510388,-1.065953159,3.14468866,2020.102728,217.4250135,1:15,5.78780763,0.370482818,5.600073431,-19.9280316,12.82319827,8.644493716,3.456807375,0.898837045,82.02565972,-4.957182735,1.452113984,0.41189387,75.87971272,63.62270575,156.2502009,,,,,202.1632614,,156.2993351,5.490464685,-3.900421384,7.524573868,-0.568568641,50,5.714621318,-7.480400866,-132.0111688,-2.98479932,-6.823277726,30.37608395,-19.01079048,ValleyCats,Schaumburg Boomers,bru02,Independent,Frontier,17abea17-7090-46a8-ac28-57c8de7db702,9e86e014-1612-11ee-b526-23ac98cc5cd9,90.89146965,5.787219165,0.373603035,-1.05940123,3.10598988,82.17522128,3.457703302,0.896361696,-4.942480082,1.412569484,0.411754979,8.993312705,11.49826766,-13.57139225,84.5316485,1963.697996,-474.0308143,97.20782852,-0.771975371,-0.234656786,-0.590753941,13.57722886,-30.8568933,67.97971606,-0.815539033,1.493393674,3.630681274,81.26122177,-185.1123932,,,,,,,,,0.996845539,1,,19.34399699,high,high,13.92151635,-75.93922021,53.54992657,Cale Jones,calejo00tcv,Valleycats
218,6/28/2023,8:19:52 PM,3,4,Gabriel Jaramillo,gabrja00tcv,Right,Tri-City Valleycats,Blake Grant-parks,blakgr00scb,Right,Schaumburg Boomers,,6,Top,2,1,2,Fastball,,Foul,,,,,,,91.90722483,-2.049518371,2.164950935,2115.664752,221.3281429,1:30,5.77440227,0.277727945,6.175342974,-19.16378549,11.96665478,9.140455941,2.460894128,-0.241606365,83.32156983,-5.925160176,0.953017945,0.404063934,94.38155056,17.7102218,45.8091784,,,,,258.1560649,,45.76242133,2.464453107,-5.472195782,7.676990786,0.303248736,50,5.928595799,1.698775975,-132.9922988,-5.552115853,-9.745820181,30.01153989,-18.50155417,ValleyCats,Schaumburg Boomers,bru02,Independent,Frontier,17abea17-7090-46a8-ac28-57c8de7db702,ab74450a-1612-11ee-ae09-0ba321ea211f,92.07697223,5.773815617,0.280980356,-2.042731177,2.123727409,83.4656342,2.46175633,-0.244238797,-5.910989124,0.910798993,0.403944887,9.507427684,10.74224751,-18.13373393,86.84624785,2010.585289,-658.4710596,95.03326496,-0.713642666,-0.311236012,-0.627571742,64.46643134,62.67077513,28.71115223,0.349391238,0.80583465,2.457870714,184.9567395,180.0987461,,,,,,,,,0.7253202,1,,50.13333669,high,high,11.83837694,-57.33735494,52.97465703,Cale Jones,calejo00tcv,Valleycats
219,6/28/2023,8:20:11 PM,3,5,Gabriel Jaramillo,gabrja00tcv,Right,Tri-City Valleycats,Blake Grant-parks,blakgr00scb,Right,Schaumburg Boomers,,6,Top,2,1,2,Curveball,,BallCalled,,,,,,,77.6874739,-0.629044209,2.023433944,2723.955165,40.77340904,7:15,5.680308314,0.275858584,5.639418604,-49.76507612,-5.305428563,-7.990973446,0.758455899,-1.242384803,71.90432326,-11.07777531,-1.956366128,0.478700938,,,,,,,,,,,,4.693644911,-1.860595604,0.268769316,50,6.365540199,0.814616619,-113.5184696,-4.775728093,6.069899779,22.51569834,-34.58020281,ValleyCats,Schaumburg Boomers,bru02,Independent,Frontier,17abea17-7090-46a8-ac28-57c8de7db702,b62f2473-1612-11ee-aa2a-819bc7b55c79,77.77372281,5.671027464,0.278849628,-0.513815026,1.985322868,71.9546972,0.766057828,-1.244286334,-10.96105585,-1.985823998,0.478615301,-7.641746669,-7.959537082,-69.12695858,62.69863284,970.5408441,-2545.18805,35.62983917,0.26982414,-0.934372226,0.23268751,,,,,,,,,,,,,,,,,0.954223643,1,,,high,high,33.57123045,-60.17807349,53.5105814,Cale Jones,calejo00tcv,Valleycats
220,6/28/2023,8:20:31 PM,3,6,Gabriel Jaramillo,gabrja00tcv,Right,Tri-City Valleycats,Blake Grant-parks,blakgr00scb,Right,Schaumburg Boomers,,6,Top,2,2,2,Fastball,,InPlay,,LineDrive,Out,1,0,,92.08803488,-1.870349604,1.856116448,2211.498874,221.0601612,1:15,5.811772864,0.251067314,6.09310345,-18.19146432,12.93069889,9.951317826,2.680489093,-0.19476064,82.46758443,-5.781210101,0.846224954,0.40856319,104.9365595,17.27610949,17.91102415,2105.506007,,,,327.3662843,,26.29210416,3.156960712,-6.077389341,8.172470653,0.091191609,50,6.046977144,2.314672355,-131.7777224,-5.285366236,-10.61660807,29.71660942,-17.89753824,ValleyCats,Schaumburg Boomers,bru02,Independent,Frontier,17abea17-7090-46a8-ac28-57c8de7db702,c2c866a8-1612-11ee-8f79-bde1b0386018,92.26014338,5.811411571,0.254396204,-1.866548845,1.814429382,82.61318284,2.68127112,-0.197515859,-5.768400631,0.802490984,0.408443447,10.3223353,11.70257311,-4.696625319,78.01713928,2204.073128,-181.0771031,99.66422112,-0.751488454,-0.081879808,-0.654645554,30.81619096,95.34603605,31.1637177,0.05618267,0.464268354,2.499994879,145.0061241,293.4994175,54.53973345,12.86638952,0.524437568,0.561864484,0.144284696,-0.814549095,,,0.997352029,1,0.991034432,61.09031135,high,high,19.78457465,-62.08393236,53.05689655,Cale Jones,calejo00tcv,Valleycats
221,6/28/2023,8:23:51 PM,1,1,Christian Lopez,chrilo00scb,Right,Schaumburg Boomers,Zach Biermann,zachbi00tcv,Left,Tri-City Valleycats,,6,Bottom,0,0,0,Cutter,,InPlay,,Popup,Out,1,0,,87.00674143,-0.710368426,3.105177042,2646.688888,199.4533755,12:45,5.812597343,0.570732777,4.815418965,-27.38260319,9.130890289,1.825508486,2.503416536,0.124675303,79.93206059,-7.026593171,-0.55873325,0.433549522,,,,,,,,,,,,-0.925769688,6.322631621,-0.698187397,50,6.486315965,1.736490044,-126.8703275,-5.598001564,-1.506522248,26.33922969,-21.88511345,ValleyCats,Schaumburg Boomers,bru02,Independent,Frontier,17abea17-7090-46a8-ac28-57c8de7db702,3958ef8a-1613-11ee-baae-3937e22e21a5,87.17522183,5.810216993,0.574409115,-0.682416746,3.060769624,80.07286895,2.50551249,0.122229084,-6.993645401,-0.596896553,0.43341999,2.233388938,7.650017005,-67.43971708,81.5520524,1015.416106,-2444.154701,38.3655257,-0.361753458,-0.92347639,-0.127772421,,,,,,,,,,,,,,,,,0.997166535,1,,,high,high,16.60315284,-69.51503003,54.33458103,Blake Grant-parks,blakgr00scb,Schaumburg boomers
222,6/28/2023,8:24:39 PM,2,1,Christian Lopez,chrilo00scb,Right,Schaumburg Boomers,Pavin Parks,pavipa00tcv,Left,Tri-City Valleycats,,6,Bottom,1,0,0,Fastball,,StrikeCalled,,,,,,,88.21842955,-1.312822194,1.966074175,,,,5.843429534,0.461746939,5.341310645,,,,2.252263124,0.286274867,80.26725395,-7.292337692,0.755782754,,,,,,,,,,,,,,,,,,,,,,,,ValleyCats,Schaumburg Boomers,bru02,Independent,Frontier,17abea17-7090-46a8-ac28-57c8de7db702,5604472b-1613-11ee-92a8-41b4ea17928c,88.3535391,5.839260039,0.461746939,-1.261685072,1.966074175,80.3748287,2.256137438,0.286274867,-7.232370172,0.755782754,0.428382371,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,high,high,,,53.80868936,Blake Grant-parks,blakgr00scb,Schaumburg boomers
223,6/28/2023,8:24:58 PM,2,2,Christian Lopez,chrilo00scb,Right,Schaumburg Boomers,Pavin Parks,pavipa00tcv,Left,Tri-City Valleycats,,6,Bottom,1,0,1,Cutter,,StrikeCalled,,,,,,,85.3441241,0.232860894,3.361497342,,,,5.827194141,0.619562152,5.115820332,,,,2.984757039,0.785656486,79.06404258,-7.223441432,-0.376166166,,,,,,,,,,,,,,,,,,,,,,,,ValleyCats,Schaumburg Boomers,bru02,Independent,Frontier,17abea17-7090-46a8-ac28-57c8de7db702,615ee08c-1613-11ee-9e25-1bd13691c5be,85.47889588,5.822771983,0.619562152,0.28760816,3.361497342,79.17015613,2.988775114,0.785656486,-7.161410195,-0.376166166,0.436597131,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,high,high,,,54.03417967,Blake Grant-parks,blakgr00scb,Schaumburg boomers
224,6/28/2023,8:25:19 PM,2,3,Christian Lopez,chrilo00scb,Right,Schaumburg Boomers,Pavin Parks,pavipa00tcv,Left,Tri-City Valleycats,,6,Bottom,1,0,2,Cutter,,Foul,,,,,,,86.61381617,-0.938018908,1.640381251,,,,5.874033174,0.556329801,2.888205881,,,,1.830609669,-0.877752259,79.48256688,-8.22773665,-1.470493315,,,,,,,,,,,,,,,,,,,,,,,,ValleyCats,Schaumburg Boomers,bru02,Independent,Frontier,17abea17-7090-46a8-ac28-57c8de7db702,6e2f4d91-1613-11ee-8526-db6eea2d207c,86.7657802,5.868429043,0.556329801,-0.877537763,1.640381251,79.59655646,1.835120203,-0.877752259,-8.160682908,-1.470493315,0.452948767,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,high,high,,,56.26179412,Blake Grant-parks,blakgr00scb,Schaumburg boomers
225,6/28/2023,8:25:43 PM,2,4,Christian Lopez,chrilo00scb,Right,Schaumburg Boomers,Pavin Parks,pavipa00tcv,Left,Tri-City Valleycats,,6,Bottom,1,0,2,Cutter,,InPlay,,FlyBall,Out,1,0,,86.11591011,-0.246921653,3.324187943,,,,5.812988745,0.655438466,5.235216012,,,,2.780858658,0.622781578,79.04900559,-7.150989192,-0.399785015,,94.65432909,51.5480181,12.7656287,,23.43025293,107.4756868,108.5464882,335.300059,,12.61233369,5.716501926,,,,,,,,,,,,ValleyCats,Schaumburg Boomers,bru02,Independent,Frontier,17abea17-7090-46a8-ac28-57c8de7db702,7c88df21-1613-11ee-8238-0f49b304a4fa,86.25209887,5.808483627,0.655438466,-0.192570573,3.324187943,79.15544808,2.784874538,0.622781578,-7.088844492,-0.399785015,0.435665812,,,,,,,,,,,13.00626409,57.40666625,74.12660643,-0.632034075,1.163560445,2.656533887,73.21387958,327.2091952,,,,,,,,,,1,,51.56329518,high,high,,,53.91478399,Blake Grant-parks,blakgr00scb,Schaumburg boomers
226,6/28/2023,8:26:18 PM,3,1,Christian Lopez,chrilo00scb,Right,Schaumburg Boomers,Robbie Merced,robbme00tcv,Right,Tri-City Valleycats,,6,Bottom,2,0,0,Cutter,,StrikeSwinging,,,,,,,86.96515236,-1.709418071,1.826589882,,,,5.920334125,0.398225043,5.138450599,,,,1.681319475,-1.105279922,80.12714081,-8.238505546,-1.569975943,,,,,,,,,,,,,,,,,,,,,,,,ValleyCats,Schaumburg Boomers,bru02,Independent,Frontier,17abea17-7090-46a8-ac28-57c8de7db702,91886e9c-1613-11ee-bd10-b1acfe7fbc6c,87.10017541,5.915764671,0.398225043,-1.655497588,1.826589882,80.23230088,1.685209107,-1.105279922,-8.178172996,-1.569975943,0.431782585,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,high,high,,,54.0115494,Blake Grant-parks,blakgr00scb,Schaumburg boomers
227,6/28/2023,8:26:35 PM,3,2,Christian Lopez,chrilo00scb,Right,Schaumburg Boomers,Robbie Merced,robbme00tcv,Right,Tri-City Valleycats,,6,Bottom,2,0,1,Cutter,,StrikeSwinging,,,,,,,86.5434906,-1.626956929,2.378194908,,,,5.928208769,0.186888562,4.947384335,,,,1.682751561,-0.706736716,79.27012012,-8.469922089,-1.016085167,,,,,,,,,,,,,,,,,,,,,,,,ValleyCats,Schaumburg Boomers,bru02,Independent,Frontier,17abea17-7090-46a8-ac28-57c8de7db702,9b969770-1613-11ee-ad30-578e406cba1e,86.67857646,5.923593107,0.186888562,-1.572258252,2.378194908,79.37428448,1.686777993,-0.706736716,-8.407633712,-1.016085167,0.438122167,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,high,high,,,54.20261566,Blake Grant-parks,blakgr00scb,Schaumburg boomers
228,6/28/2023,8:26:53 PM,3,3,Christian Lopez,chrilo00scb,Right,Schaumburg Boomers,Robbie Merced,robbme00tcv,Right,Tri-City Valleycats,,6,Bottom,2,0,2,Slider,,BallCalled,,,,,,,78.12212045,1.916470744,5.928983325,2485.211116,56.09705995,7:45,5.770653203,0.562928876,4.97317018,-50.50770806,-5.175123627,-12.10120872,2.984166159,1.64674367,71.37928085,-9.047193931,-0.8841018,0.485964721,,,,,,,,,,,,8.205135517,-4.202042995,-0.991095336,50,5.886220332,-11.44052962,-113.0945169,2.4488827,10.55362155,21.95457547,-37.57880755,ValleyCats,Schaumburg Boomers,bru02,Independent,Frontier,17abea17-7090-46a8-ac28-57c8de7db702,a647ecde-1613-11ee-b993-75554f3cc2f0,78.21712348,5.760200539,0.5629856,2.043799896,5.927857214,71.43253997,2.992339407,1.647008986,-8.920974071,-0.879526397,0.485871846,-12.10298055,-8.101100553,-53.56431627,62.88620481,1476.016714,-1999.412152,59.39200515,0.331281299,-0.804524066,0.492943941,,,,,,,,,,,,,,,,,0.981253226,1,,,high,high,33.40241567,62.822576,54.17682982,Blake Grant-parks,blakgr00scb,Schaumburg boomers
229,6/28/2023,8:27:13 PM,3,4,Christian Lopez,chrilo00scb,Right,Schaumburg Boomers,Robbie Merced,robbme00tcv,Right,Tri-City Valleycats,,6,Bottom,2,1,2,Cutter,,InPlay,,GroundBall,Out,1,0,,86.01910485,-1.009555384,1.659801618,,,,5.89578967,0.394863831,5.039963536,,,,2.125131348,-0.923449437,79.23005558,-7.952501622,-1.095864068,,70.7698495,-10.92640088,46.22288278,,-79.93046608,-75.57195638,6.797894623,12.4978657,,42.85337591,0.10756962,,,,,,,,,,,,ValleyCats,Schaumburg Boomers,bru02,Independent,Frontier,17abea17-7090-46a8-ac28-57c8de7db702,b2608ceb-1613-11ee-afa2-cbd6d12d9985,86.15499005,5.891084707,0.394863831,-0.954223754,1.659801618,79.3345801,2.129101313,-0.923449437,-7.890701583,-1.095864068,0.437070874,,,,,,,,,,,50.17208248,48.07484729,-13.4142758,0.812205223,1.64943914,2.2122822,8.500105178,9.162142711,,,,,,,,,,1,,31.79192285,high,high,,,54.11003646,Blake Grant-parks,blakgr00scb,Schaumburg boomers
230,6/28/2023,8:29:33 PM,1,1,Gabriel Jaramillo,gabrja00tcv,Right,Tri-City Valleycats,Quentin Selma,quense00scb,Left,Schaumburg Boomers,,7,Top,0,0,0,Changeup,,InPlay,,LineDrive,HomeRun,0,1,,79.19764145,0.526071477,2.029274765,,,,5.536266225,0.626491922,5.38964743,,,,2.973144309,0.445207724,72.38411106,-7.111295519,1.097304575,,100.872666,30.75610899,10.74818444,2787.788698,,,,408.1321545,,8.08138926,5.692504931,,,,,,,,,,,,ValleyCats,Schaumburg Boomers,bru02,Independent,Frontier,17abea17-7090-46a8-ac28-57c8de7db702,05918a11-1614-11ee-82c7-d534d861f9f6,79.32396804,5.530858952,0.626491922,0.590368463,2.029274765,72.4781556,2.97781069,0.445207724,-7.038134608,1.097304575,0.474496472,,,,,,,,,,,16.16615913,85.16433933,51.58473954,-0.451128014,1.965031947,3.036018838,57.37507393,404.0791462,-10.40522824,42.57531293,1.573829483,0.979736479,-0.127190088,0.154722699,,,,1,0.993931421,60.0863634,high,high,,,53.76035257,Cale Jones,calejo00tcv,Valleycats
231,6/28/2023,8:30:25 PM,2,1,Gabriel Jaramillo,gabrja00tcv,Right,Tri-City Valleycats,Alec Craig,aleccr00scb,Left,Schaumburg Boomers,,7,Top,0,0,0,Fastball,,BallCalled,,,,,,,90.64319276,0.182201836,3.274666325,2137.820026,226.8449266,1:30,5.841520933,0.300823365,5.743614926,-20.88453099,11.80282156,11.07872779,4.511078019,0.960761927,82.64776815,-3.85199966,1.074810981,0.411492,,,,,,,,,,,,-5.239460572,6.610118153,-0.499336272,50,5.845560001,-7.82906467,-131.9272299,-0.108954175,-9.130200908,31.01496705,-20.65536251,ValleyCats,Schaumburg Boomers,bru02,Independent,Frontier,17abea17-7090-46a8-ac28-57c8de7db702,24754745-1614-11ee-9bb2-91af03d0190a,90.81912676,5.840659883,0.304728917,0.192079352,3.22669907,82.79605548,4.512148284,0.957702067,-3.8346315,1.026416147,0.411351759,11.50918197,10.38005981,-8.205764537,78.37393961,2115.932759,-305.1278794,98.97618758,-0.676972675,-0.142728516,-0.722036403,,,,,,,,,,,,,,,,,0.956523111,1,,,high,high,19.46345435,-88.81500969,53.40638507,Cale Jones,calejo00tcv,Valleycats
232,6/28/2023,8:30:36 PM,2,2,Gabriel Jaramillo,gabrja00tcv,Right,Tri-City Valleycats,Alec Craig,aleccr00scb,Left,Schaumburg Boomers,,7,Top,0,1,0,Fastball,,BallCalled,,,,,,,91.79279355,-0.858831408,1.569841046,2149.702633,222.4931058,1:30,5.796320667,0.37201155,5.691382768,-19.35638796,12.43876096,9.991345829,3.783491665,-0.636219822,83.29472308,-4.456544972,-0.228648381,0.405837295,,,,,,,,,,,,-5.153524629,7.269040796,-0.470157154,50,5.737946004,-3.926423224,-133.7595851,-2.510827669,-9.255459472,31.19609783,-19.11923423,ValleyCats,Schaumburg Boomers,bru02,Independent,Frontier,17abea17-7090-46a8-ac28-57c8de7db702,2af67a68-1614-11ee-aa6b-6740db4d6777,91.97258799,5.7957557,0.375757628,-0.852760512,1.525177657,83.44625885,3.784322777,-0.639087297,-4.442950118,-0.273823458,0.405699882,10.3919,11.15324378,-12.24130843,80.45646003,2100.82545,-455.8002219,97.72632814,-0.720593508,-0.212029429,-0.660142801,,,,,,,,,,,,,,,,,0.997519539,1,,,high,high,17.58918597,80.10463418,53.45861723,Cale Jones,calejo00tcv,Valleycats
